CustomerID,Age,MonthlyCharges,Tenure,InternetService,Contract,Churn
22401,25,75,29,Fiber optic,One year,No
22402,65,43,41,Fiber optic,Two year,No
22403,20,84,18,No,Two year,No
22404,19,94,29,No,One year,No
22405,33,25,39,Fiber optic,Two year,Yes
22406,36,95,51,Fiber optic,One year,Yes
22407,47,45,58,No,Month-to-month,No
22408,58,84,66,Fiber optic,Two year,No
22409,33,73,15,DSL,One year,Yes
22410,48,81,59,DSL,Two year,Yes
22411,45,31,56,DSL,One year,No
22412,21,43,59,Fiber optic,Two year,No
22413,27,58,16,DSL,One year,No
22414,68,93,18,DSL,Month-to-month,Yes
22415,62,41,59,DSL,One year,Yes
22416,35,67,49,Fiber optic,One year,No
22417,64,97,7,Fiber optic,Month-to-month,No
22418,49,23,7,No,One year,Yes
22419,47,48,58,DSL,Month-to-month,No
22420,53,25,70,DSL,One year,Yes
22421,26,66,31,Fiber optic,Two year,No
22422,53,74,18,No,Two year,No
22423,46,74,67,No,Two year,No
22424,33,68,43,Fiber optic,One year,Yes
22425,45,44,44,DSL,Two year,No
22426,38,64,5,DSL,One year,No
22427,64,27,70,No,Two year,No
22428,19,30,49,Fiber optic,Two year,Yes
22429,63,20,40,No,Two year,Yes
22430,52,89,71,Fiber optic,Two year,No
22431,45,47,39,No,Two year,No
22432,53,28,64,DSL,One year,Yes
22433,48,68,33,No,Two year,Yes
22434,50,85,4,DSL,Month-to-month,No
22435,40,41,32,DSL,Two year,No
22436,58,58,5,Fiber optic,One year,No
22437,34,42,10,No,Two year,No
22438,63,80,38,No,Month-to-month,No
22439,66,86,54,No,Two year,No
22440,18,62,4,DSL,Two year,Yes
22441,59,64,25,DSL,One year,Yes
22442,40,99,72,No,Month-to-month,Yes
22443,65,60,21,Fiber optic,Month-to-month,Yes
22444,44,38,45,No,Month-to-month,Yes
22445,42,63,36,No,Two year,No
22446,49,45,72,No,Month-to-month,Yes
22447,36,35,52,Fiber optic,Month-to-month,No
22448,41,41,20,Fiber optic,One year,Yes
22449,20,25,62,Fiber optic,One year,No
22450,29,56,72,Fiber optic,One year,Yes
22451,52,88,8,Fiber optic,One year,No
22452,32,97,17,Fiber optic,Month-to-month,Yes
22453,34,43,61,Fiber optic,Month-to-month,Yes
22454,67,97,65,Fiber optic,Month-to-month,Yes
22455,49,92,40,Fiber optic,Two year,Yes
22456,24,59,5,No,Month-to-month,No
22457,36,94,8,No,Two year,No
22458,24,29,34,DSL,One year,Yes
22459,22,50,26,Fiber optic,Two year,No
22460,57,70,68,No,Month-to-month,No
22461,38,73,48,Fiber optic,Two year,Yes
22462,65,72,54,Fiber optic,One year,No
22463,65,39,9,Fiber optic,Two year,Yes
22464,68,50,41,Fiber optic,Month-to-month,Yes
22465,64,35,37,No,Month-to-month,Yes
22466,24,89,3,Fiber optic,Two year,Yes
22467,54,62,57,No,One year,Yes
22468,40,30,33,No,Two year,No
22469,28,67,59,No,Two year,No
22470,27,59,17,Fiber optic,Month-to-month,No
22471,38,38,26,No,Two year,Yes
22472,58,84,45,DSL,One year,Yes
22473,50,77,68,DSL,Month-to-month,Yes
22474,37,46,63,DSL,Two year,Yes
22475,50,60,17,DSL,One year,No
22476,57,33,26,Fiber optic,Two year,Yes
22477,52,54,35,DSL,One year,No
22478,51,21,58,DSL,One year,Yes
22479,53,32,41,Fiber optic,One year,No
22480,44,55,4,Fiber optic,One year,Yes
22481,36,95,16,Fiber optic,One year,Yes
22482,60,61,49,DSL,One year,Yes
22483,22,43,12,Fiber optic,Two year,Yes
22484,46,34,60,DSL,One year,No
22485,27,26,71,Fiber optic,One year,Yes
22486,57,22,20,No,Two year,Yes
22487,30,39,18,Fiber optic,One year,No
22488,46,62,27,DSL,Two year,Yes
22489,22,45,64,Fiber optic,Two year,Yes
22490,29,64,35,Fiber optic,Two year,Yes
22491,30,47,38,DSL,One year,No
22492,39,64,67,No,Month-to-month,Yes
22493,57,79,16,No,Two year,Yes
22494,32,59,70,Fiber optic,Two year,No
22495,30,28,19,DSL,One year,Yes
22496,18,90,62,Fiber optic,One year,No
22497,55,59,66,DSL,One year,No
22498,60,33,56,DSL,Month-to-month,No
22499,62,29,71,DSL,Month-to-month,No
22500,69,67,57,DSL,One year,Yes
22501,18,34,8,No,Month-to-month,Yes
22502,28,64,61,Fiber optic,Month-to-month,No
22503,60,87,37,DSL,Month-to-month,No
22504,57,77,8,DSL,One year,Yes
22505,39,38,2,No,One year,No
22506,52,67,63,No,One year,Yes
22507,68,47,38,DSL,Two year,Yes
22508,61,63,5,No,Two year,No
22509,23,41,13,DSL,One year,Yes
22510,45,59,16,Fiber optic,Two year,No
22511,48,94,60,DSL,Two year,No
22512,25,63,6,Fiber optic,Two year,No
22513,22,50,21,Fiber optic,One year,Yes
22514,59,24,44,DSL,Month-to-month,Yes
22515,65,48,14,Fiber optic,One year,Yes
22516,61,88,31,DSL,Two year,Yes
22517,34,85,51,No,Month-to-month,No
22518,55,33,8,Fiber optic,Month-to-month,Yes
22519,26,78,27,DSL,One year,Yes
22520,27,72,18,DSL,One year,No
22521,37,48,16,Fiber optic,Two year,No
22522,31,91,11,DSL,One year,No
22523,31,23,67,Fiber optic,One year,Yes
22524,43,51,30,No,Month-to-month,Yes
22525,46,68,28,DSL,Two year,Yes
22526,66,57,1,Fiber optic,One year,Yes
22527,44,48,47,No,One year,No
22528,42,20,43,DSL,One year,No
22529,33,22,29,Fiber optic,Two year,No
22530,53,61,60,No,Month-to-month,No
22531,51,97,21,Fiber optic,Month-to-month,Yes
22532,33,51,10,Fiber optic,One year,Yes
22533,50,42,35,No,One year,Yes
22534,20,45,54,Fiber optic,One year,No
22535,40,98,32,No,Month-to-month,No
22536,28,57,21,No,One year,Yes
22537,65,41,71,No,Month-to-month,No
22538,35,31,58,DSL,Month-to-month,No
22539,64,82,68,Fiber optic,Two year,No
22540,58,35,65,Fiber optic,Two year,No
22541,61,77,67,Fiber optic,Month-to-month,Yes
22542,46,34,1,No,One year,No
22543,67,93,69,No,Month-to-month,Yes
22544,22,24,22,No,Two year,No
22545,41,70,18,Fiber optic,One year,No
22546,46,60,47,DSL,One year,Yes
22547,46,23,54,DSL,Month-to-month,No
22548,43,66,34,DSL,One year,No
22549,57,41,59,Fiber optic,One year,No
22550,20,50,26,No,Two year,Yes
22551,19,48,3,DSL,Two year,No
22552,42,60,46,Fiber optic,One year,Yes
22553,36,80,39,DSL,Two year,No
22554,57,72,58,DSL,Month-to-month,Yes
22555,19,35,57,No,Month-to-month,Yes
22556,36,74,35,No,Month-to-month,No
22557,18,36,10,No,Month-to-month,Yes
22558,44,37,21,No,Month-to-month,Yes
22559,62,56,65,Fiber optic,One year,Yes
22560,69,79,64,DSL,Two year,No
22561,66,48,30,DSL,One year,No
22562,52,41,40,Fiber optic,Month-to-month,No
22563,58,73,58,Fiber optic,One year,No
22564,22,96,5,DSL,Two year,No
22565,55,64,54,DSL,Two year,Yes
22566,21,71,12,No,Month-to-month,Yes
22567,34,77,42,DSL,Month-to-month,Yes
22568,38,22,53,No,Month-to-month,No
22569,65,20,67,Fiber optic,Month-to-month,Yes
22570,48,74,40,DSL,Month-to-month,No
22571,65,64,19,No,Two year,Yes
22572,39,76,69,Fiber optic,One year,No
22573,28,36,19,Fiber optic,Two year,Yes
22574,51,48,39,Fiber optic,Two year,Yes
22575,66,37,44,DSL,Month-to-month,Yes
22576,32,28,69,DSL,Month-to-month,Yes
22577,67,95,62,No,One year,No
22578,27,34,61,No,Two year,No
22579,55,97,9,Fiber optic,Month-to-month,No
22580,49,28,19,Fiber optic,Month-to-month,No
22581,65,50,58,DSL,Two year,Yes
22582,48,21,9,DSL,Month-to-month,No
22583,54,73,30,DSL,One year,Yes
22584,61,67,19,DSL,One year,No
22585,45,20,47,DSL,One year,No
22586,48,82,64,Fiber optic,Month-to-month,Yes
22587,23,53,64,No,Two year,Yes
22588,31,84,58,DSL,Two year,Yes
22589,40,30,30,Fiber optic,Two year,No
22590,33,28,28,DSL,Two year,No
22591,42,26,10,No,Month-to-month,No
22592,56,65,56,No,Month-to-month,Yes
22593,19,56,13,No,Month-to-month,Yes
22594,55,68,15,No,Two year,Yes
22595,58,27,29,No,Month-to-month,Yes
22596,56,80,11,No,One year,No
22597,51,55,41,DSL,Month-to-month,No
22598,68,21,30,No,One year,Yes
22599,57,64,65,DSL,One year,Yes
22600,60,25,49,DSL,One year,Yes
22601,42,56,37,DSL,Two year,Yes
22602,53,76,3,Fiber optic,One year,No
22603,33,95,48,No,Two year,No
22604,35,38,19,Fiber optic,Month-to-month,No
22605,30,71,26,No,Two year,Yes
22606,54,50,22,DSL,Month-to-month,No
22607,44,66,37,No,One year,No
22608,51,58,20,Fiber optic,Month-to-month,No
22609,28,70,36,Fiber optic,Month-to-month,No
22610,18,74,1,No,One year,Yes
22611,30,40,52,No,Two year,Yes
22612,47,52,20,DSL,Month-to-month,Yes
22613,22,40,13,No,Month-to-month,Yes
22614,35,29,32,No,One year,Yes
22615,31,23,10,DSL,One year,Yes
22616,30,67,39,No,Two year,Yes
22617,49,76,26,No,Two year,No
22618,24,31,31,Fiber optic,Two year,No
22619,25,29,64,DSL,One year,Yes
22620,67,86,46,No,Two year,Yes
22621,24,27,68,No,Two year,No
22622,69,88,19,Fiber optic,Two year,Yes
22623,66,41,52,DSL,One year,Yes
22624,33,54,19,No,Two year,Yes
22625,60,23,71,Fiber optic,One year,No
22626,48,35,65,DSL,Month-to-month,Yes
22627,68,56,9,DSL,Month-to-month,No
22628,44,41,39,DSL,One year,Yes
22629,50,81,3,DSL,One year,Yes
22630,46,69,51,DSL,One year,No
22631,25,79,61,Fiber optic,Month-to-month,No
22632,50,46,68,Fiber optic,Two year,No
22633,58,71,3,No,One year,No
22634,36,59,51,No,Two year,Yes
22635,38,91,72,DSL,Two year,Yes
22636,58,90,10,Fiber optic,One year,No
22637,38,49,72,DSL,One year,Yes
22638,42,71,49,Fiber optic,Two year,No
22639,59,57,20,DSL,Month-to-month,Yes
22640,40,34,1,DSL,Month-to-month,Yes
22641,28,47,57,Fiber optic,Month-to-month,Yes
22642,50,78,46,No,Two year,Yes
22643,37,59,36,Fiber optic,One year,No
22644,42,92,68,Fiber optic,Two year,Yes
22645,43,24,54,Fiber optic,Two year,No
22646,57,58,58,Fiber optic,Month-to-month,Yes
22647,69,75,68,No,One year,No
22648,29,98,50,Fiber optic,One year,No
22649,49,54,9,No,Month-to-month,Yes
22650,50,36,65,DSL,One year,Yes
22651,27,38,25,No,Two year,Yes
22652,21,37,48,Fiber optic,Month-to-month,No
22653,32,93,31,DSL,Month-to-month,Yes
22654,68,21,26,No,Two year,Yes
22655,23,85,69,Fiber optic,Month-to-month,No
22656,44,68,20,No,Two year,Yes
22657,22,99,64,Fiber optic,One year,Yes
22658,22,51,69,No,Two year,Yes
22659,35,57,30,Fiber optic,Month-to-month,No
22660,45,45,9,Fiber optic,Two year,Yes
22661,52,72,47,DSL,Two year,No
22662,39,69,60,Fiber optic,Two year,Yes
22663,51,91,10,No,Month-to-month,No
22664,21,88,69,No,Two year,Yes
22665,35,51,24,Fiber optic,One year,Yes
22666,58,91,20,DSL,Two year,Yes
22667,68,41,13,DSL,Two year,Yes
22668,43,66,63,Fiber optic,One year,Yes
22669,59,20,23,No,One year,No
22670,39,94,44,Fiber optic,Month-to-month,Yes
22671,64,57,59,DSL,Two year,No
22672,50,74,17,No,One year,Yes
22673,60,25,37,DSL,Two year,No
22674,31,39,40,No,Two year,Yes
22675,48,81,46,Fiber optic,One year,No
22676,27,37,14,Fiber optic,Month-to-month,No
22677,68,90,72,No,One year,No
22678,41,51,17,Fiber optic,Month-to-month,Yes
22679,38,43,55,Fiber optic,One year,No
22680,65,73,21,No,Month-to-month,No
22681,25,70,64,Fiber optic,Month-to-month,Yes
22682,49,31,59,Fiber optic,Two year,Yes
22683,48,87,43,Fiber optic,Two year,No
22684,51,53,22,DSL,Two year,No
22685,40,80,6,No,Month-to-month,No
22686,42,82,38,No,Month-to-month,Yes
22687,24,92,42,No,One year,No
22688,36,58,71,No,One year,Yes
22689,24,95,26,No,Two year,Yes
22690,64,56,59,No,Month-to-month,No
22691,25,31,72,Fiber optic,One year,Yes
22692,31,35,20,Fiber optic,Month-to-month,No
22693,18,38,52,DSL,Month-to-month,No
22694,30,95,53,Fiber optic,Two year,Yes
22695,20,20,46,No,Month-to-month,Yes
22696,45,84,13,No,Month-to-month,No
22697,55,38,60,Fiber optic,One year,No
22698,68,71,3,Fiber optic,Two year,No
22699,32,63,34,Fiber optic,One year,Yes
22700,53,63,3,Fiber optic,Month-to-month,Yes
22701,20,21,27,Fiber optic,Month-to-month,No
22702,21,96,1,Fiber optic,Two year,No
22703,22,23,30,DSL,Month-to-month,No
22704,67,38,30,No,Two year,No
22705,43,64,71,Fiber optic,Month-to-month,No
22706,42,52,36,DSL,One year,Yes
22707,27,36,38,DSL,One year,Yes
22708,25,76,10,No,Month-to-month,No
22709,29,36,16,No,One year,No
22710,20,23,39,No,One year,Yes
22711,44,27,61,DSL,One year,Yes
22712,67,56,71,No,Two year,Yes
22713,40,21,15,Fiber optic,Month-to-month,Yes
22714,57,45,49,Fiber optic,Two year,No
22715,50,60,13,Fiber optic,Month-to-month,Yes
22716,31,32,42,Fiber optic,One year,Yes
22717,40,43,63,Fiber optic,Month-to-month,No
22718,48,92,7,DSL,Two year,No
22719,30,81,1,DSL,One year,Yes
22720,29,84,20,Fiber optic,Month-to-month,Yes
22721,52,50,2,No,Two year,Yes
22722,35,37,50,DSL,Month-to-month,No
22723,38,34,35,No,One year,Yes
22724,62,43,31,DSL,Two year,Yes
22725,64,84,45,No,Two year,Yes
22726,59,34,7,Fiber optic,Two year,No
22727,18,70,17,DSL,Month-to-month,Yes
22728,55,39,24,Fiber optic,Two year,Yes
22729,58,71,11,Fiber optic,One year,No
22730,59,96,17,Fiber optic,Month-to-month,No
22731,64,24,30,No,Month-to-month,No
22732,26,73,36,DSL,Month-to-month,No
22733,40,56,9,DSL,One year,Yes
22734,31,81,36,Fiber optic,One year,Yes
22735,28,30,66,DSL,Month-to-month,Yes
22736,24,61,60,No,Two year,Yes
22737,48,25,71,DSL,Month-to-month,Yes
22738,41,64,72,No,Month-to-month,Yes
22739,43,76,9,Fiber optic,One year,Yes
22740,47,58,12,Fiber optic,One year,No
22741,51,56,1,DSL,Two year,Yes
22742,63,59,67,Fiber optic,Month-to-month,No
22743,55,77,16,No,One year,Yes
22744,22,26,9,No,One year,No
22745,22,59,24,DSL,Two year,Yes
22746,36,54,71,No,Month-to-month,Yes
22747,68,93,51,No,Two year,Yes
22748,55,33,4,No,Two year,No
22749,45,28,58,Fiber optic,One year,No
22750,43,88,24,DSL,Two year,No
22751,59,58,9,DSL,Two year,No
22752,40,64,53,No,Two year,Yes
22753,63,80,69,DSL,Month-to-month,No
22754,66,69,12,No,One year,Yes
22755,47,59,42,No,Month-to-month,No
22756,20,47,70,No,One year,No
22757,45,55,60,DSL,One year,Yes
22758,50,29,14,No,One year,Yes
22759,59,80,11,Fiber optic,Month-to-month,No
22760,20,87,35,Fiber optic,Two year,No
22761,22,56,3,Fiber optic,Month-to-month,No
22762,36,43,62,DSL,One year,No
22763,59,53,46,No,Two year,No
22764,65,20,43,Fiber optic,Month-to-month,No
22765,18,40,29,No,Month-to-month,Yes
22766,55,90,32,DSL,Two year,No
22767,26,63,34,Fiber optic,Month-to-month,Yes
22768,22,59,68,Fiber optic,Two year,Yes
22769,63,98,1,DSL,One year,Yes
22770,59,97,26,DSL,One year,Yes
22771,51,71,39,No,Two year,No
22772,54,20,13,Fiber optic,One year,No
22773,50,72,35,Fiber optic,Two year,Yes
22774,42,86,62,Fiber optic,Month-to-month,No
22775,59,52,62,DSL,One year,Yes
22776,46,30,44,DSL,Month-to-month,Yes
22777,42,60,19,Fiber optic,Two year,Yes
22778,26,87,44,No,One year,Yes
22779,20,68,23,No,One year,Yes
22780,32,79,41,No,Two year,No
22781,21,65,70,DSL,Two year,No
22782,62,35,72,Fiber optic,One year,Yes
22783,55,53,45,DSL,One year,No
22784,37,43,57,DSL,One year,No
22785,66,27,66,Fiber optic,One year,Yes
22786,40,87,23,Fiber optic,One year,No
22787,54,49,38,DSL,Month-to-month,No
22788,64,72,18,DSL,One year,No
22789,25,72,3,DSL,Two year,No
22790,54,84,44,No,Month-to-month,Yes
22791,62,46,5,No,One year,Yes
22792,50,32,28,No,Two year,Yes
22793,50,26,43,Fiber optic,Two year,No
22794,24,99,57,No,One year,Yes
22795,39,46,66,Fiber optic,One year,Yes
22796,22,55,70,DSL,One year,Yes
22797,63,86,65,DSL,One year,Yes
22798,32,75,13,No,One year,Yes
22799,38,33,54,No,One year,No
22800,42,20,2,DSL,One year,Yes
22801,34,58,22,No,Month-to-month,No
22802,67,38,32,Fiber optic,Two year,Yes
22803,24,86,11,Fiber optic,Two year,No
22804,67,66,49,Fiber optic,Two year,Yes
22805,36,70,13,Fiber optic,One year,No
22806,69,84,40,DSL,One year,Yes
22807,24,26,36,Fiber optic,One year,Yes
22808,57,66,40,DSL,Two year,Yes
22809,62,26,71,Fiber optic,One year,No
22810,67,92,16,No,Two year,Yes
22811,41,77,60,No,One year,Yes
22812,28,75,12,No,One year,No
22813,58,99,17,No,One year,Yes
22814,18,88,49,DSL,Month-to-month,No
22815,49,53,60,Fiber optic,One year,Yes
22816,57,67,37,Fiber optic,Month-to-month,Yes
22817,61,57,55,No,One year,Yes
22818,19,59,38,No,Month-to-month,Yes
22819,32,48,28,DSL,One year,No
22820,38,56,31,DSL,Two year,Yes
22821,41,26,28,Fiber optic,Two year,Yes
22822,67,99,8,No,Month-to-month,No
22823,34,96,19,Fiber optic,One year,No
22824,64,58,30,Fiber optic,Two year,Yes
22825,69,37,71,Fiber optic,Two year,Yes
22826,69,29,27,DSL,Month-to-month,No
22827,26,75,16,DSL,Two year,Yes
22828,52,42,54,Fiber optic,One year,No
22829,37,75,15,No,One year,No
22830,36,52,16,Fiber optic,One year,Yes
22831,35,64,46,No,Month-to-month,Yes
22832,37,95,2,DSL,Two year,Yes
22833,47,53,50,No,One year,No
22834,57,25,25,No,Two year,No
22835,18,29,61,DSL,Month-to-month,No
22836,41,93,17,Fiber optic,Two year,Yes
22837,41,86,3,Fiber optic,One year,Yes
22838,64,57,72,Fiber optic,Two year,No
22839,36,98,68,Fiber optic,Month-to-month,No
22840,47,63,27,No,Month-to-month,No
22841,43,28,40,DSL,One year,No
22842,59,87,42,Fiber optic,One year,No
22843,61,49,28,No,Month-to-month,Yes
22844,55,81,17,Fiber optic,Month-to-month,Yes
22845,46,52,48,DSL,Month-to-month,Yes
22846,30,31,3,DSL,Two year,No
22847,21,83,4,Fiber optic,Month-to-month,Yes
22848,62,95,69,Fiber optic,One year,Yes
22849,34,54,54,Fiber optic,One year,No
22850,50,81,11,DSL,One year,No
22851,22,36,6,DSL,One year,No
22852,45,53,46,DSL,Month-to-month,Yes
22853,41,80,5,No,Month-to-month,No
22854,34,81,70,Fiber optic,Two year,No
22855,67,29,40,DSL,Month-to-month,Yes
22856,56,69,19,Fiber optic,One year,No
22857,65,91,30,Fiber optic,Two year,Yes
22858,57,71,54,DSL,One year,Yes
22859,61,26,63,Fiber optic,One year,Yes
22860,63,61,36,No,Month-to-month,No
22861,68,76,45,No,Month-to-month,No
22862,28,52,20,No,Month-to-month,No
22863,29,73,67,No,One year,Yes
22864,30,74,13,DSL,One year,Yes
22865,25,28,43,Fiber optic,Month-to-month,No
22866,18,64,49,DSL,Two year,No
22867,26,57,31,Fiber optic,Two year,No
22868,45,38,44,Fiber optic,Two year,Yes
22869,19,63,40,DSL,One year,No
22870,31,81,17,DSL,Month-to-month,Yes
22871,30,32,41,DSL,One year,Yes
22872,65,54,53,Fiber optic,One year,Yes
22873,19,68,24,No,One year,No
22874,21,60,33,No,Two year,Yes
22875,29,74,25,Fiber optic,Month-to-month,No
22876,65,98,43,No,Month-to-month,No
22877,27,34,50,DSL,Month-to-month,Yes
22878,20,33,61,DSL,Month-to-month,No
22879,21,78,46,Fiber optic,Two year,No
22880,23,65,63,No,Month-to-month,No
22881,40,97,72,No,Month-to-month,Yes
22882,22,47,39,Fiber optic,One year,No
22883,67,78,19,Fiber optic,One year,No
22884,20,57,22,No,Two year,Yes
22885,27,59,55,Fiber optic,Month-to-month,No
22886,60,70,19,No,One year,Yes
22887,36,88,52,DSL,Two year,Yes
22888,31,28,54,DSL,Two year,Yes
22889,38,30,42,No,Two year,No
22890,60,39,23,Fiber optic,One year,Yes
22891,45,53,70,No,One year,No
22892,38,88,31,DSL,Two year,No
22893,53,52,38,Fiber optic,Month-to-month,No
22894,41,47,64,No,Month-to-month,Yes
22895,55,72,45,DSL,Month-to-month,Yes
22896,34,55,6,DSL,Two year,No
22897,39,60,8,Fiber optic,Month-to-month,Yes
22898,36,49,14,DSL,Month-to-month,No
22899,62,46,6,Fiber optic,Month-to-month,Yes
22900,27,69,66,No,Month-to-month,Yes
22901,28,30,13,No,Two year,No
22902,55,36,65,Fiber optic,Two year,No
22903,19,69,11,No,One year,Yes
22904,50,51,22,No,One year,Yes
22905,60,42,68,DSL,Month-to-month,No
22906,48,64,72,No,One year,Yes
22907,65,37,35,Fiber optic,Two year,No
22908,52,41,32,Fiber optic,Two year,Yes
22909,54,47,17,No,Month-to-month,Yes
22910,64,68,22,DSL,Two year,Yes
22911,64,61,32,Fiber optic,Month-to-month,No
22912,53,34,12,Fiber optic,One year,No
22913,40,39,69,Fiber optic,Month-to-month,Yes
22914,53,51,72,No,One year,No
22915,57,75,63,No,Month-to-month,No
22916,56,91,10,Fiber optic,One year,Yes
22917,43,72,35,DSL,One year,Yes
22918,42,62,13,No,One year,No
22919,34,41,35,DSL,Month-to-month,No
22920,32,39,62,No,Month-to-month,No
22921,54,99,9,Fiber optic,Month-to-month,Yes
22922,62,20,28,DSL,Month-to-month,No
22923,21,70,38,DSL,One year,Yes
22924,39,76,47,Fiber optic,One year,No
22925,34,61,48,No,Two year,No
22926,39,71,23,Fiber optic,Two year,Yes
22927,34,96,2,DSL,Two year,Yes
22928,31,45,53,Fiber optic,One year,Yes
22929,31,82,15,DSL,Month-to-month,No
22930,34,80,2,Fiber optic,Two year,Yes
22931,25,81,34,No,Two year,No
22932,51,86,56,Fiber optic,Two year,No
22933,43,80,44,DSL,Month-to-month,No
22934,62,65,49,DSL,One year,No
22935,47,68,17,DSL,Month-to-month,Yes
22936,39,43,55,Fiber optic,Month-to-month,No
22937,33,65,36,No,One year,No
22938,47,76,56,DSL,One year,Yes
22939,33,91,24,No,Month-to-month,Yes
22940,55,33,61,Fiber optic,Two year,No
22941,41,21,65,No,Month-to-month,Yes
22942,53,25,2,DSL,One year,No
22943,52,95,61,Fiber optic,Month-to-month,Yes
22944,23,80,59,Fiber optic,One year,No
22945,21,55,7,DSL,One year,Yes
22946,35,87,4,No,One year,No
22947,23,49,14,Fiber optic,Month-to-month,No
22948,43,67,71,Fiber optic,Month-to-month,Yes
22949,54,35,5,DSL,Month-to-month,No
22950,44,83,7,Fiber optic,One year,No
22951,58,27,67,Fiber optic,Two year,No
22952,28,54,36,Fiber optic,One year,No
22953,55,43,47,No,Two year,Yes
22954,33,50,10,Fiber optic,One year,Yes
22955,36,53,53,DSL,One year,Yes
22956,60,24,59,No,One year,No
22957,32,33,52,Fiber optic,Two year,No
22958,43,56,2,No,One year,Yes
22959,58,39,26,DSL,Two year,Yes
22960,48,84,12,Fiber optic,Month-to-month,Yes
